1687132801000,0.5968,0.5968,0.5968
1687132802000,0.5968,0.5968,0.5968
1687132803000,0.5968,0.5968,0.5968
1687132804000,0.5968,0.5968,0.5968
1687132805000,0.5968,0.5968,0.5968
1687132806000,0.5967,0.5967,0.5967
1687132807000,0.59655339,0.59655339,0.59655339
1687132808000,0.59655238,0.59655238,0.59655238
1687132809000,0.5966,0.5966,0.5966
1687132810000,0.5961638,0.5961638,0.5961638
1687132811000,0.5961638,0.5961638,0.5961638
1687132812000,0.59608407,0.59608407,0.59608407
1687132813000,0.59607656,0.59607656,0.59607656
1687132814000,0.5962,0.5962,0.5962
1687132815000,0.5962,0.5962,0.5962
1687132816000,0.59618349,0.59618349,0.59618349
1687132817000,0.5961844,0.5961844,0.5961844
1687132818000,0.5961844,0.5961844,0.5961844
1687132819000,0.59598453,0.59598453,0.59598453
1687132820000,0.59598311,0.59598311,0.59598311
1687132821000,0.5961,0.5961,0.5961
1687132822000,0.596,0.596,0.596
1687132823000,0.5961,0.5961,0.5961
1687132824000,0.5961,0.5961,0.5961
1687132825000,0.5961,0.5961,0.5961
1687132826000,0.59608362,0.59608362,0.59608362
1687132827000,0.59607059,0.59607059,0.59607059
1687132828000,0.5961,0.5961,0.5961
1687132829000,0.5962,0.5962,0.5962
1687132830000,0.5962,0.5962,0.5962
1687132831000,0.5962,0.5962,0.5962
1687132832000,0.59619989,0.59619989,0.59619989
1687132833000,0.59620002,0.59620002,0.59620002
1687132834000,0.59620002,0.59620002,0.59620002
1687132835000,0.59620241,0.59620241,0.59620241
1687132836000,0.5961,0.5961,0.5961
1687132837000,0.59610378,0.59610378,0.59610378
1687132838000,0.59610449,0.59610449,0.59610449
1687132839000,0.59610449,0.59610449,0.59610449
1687132840000,0.59607572,0.59607572,0.59607572
1687132841000,0.59607637,0.59607637,0.59607637
1687132842000,0.59608074,0.59608074,0.59608074
1687132843000,0.59608098,0.59608098,0.59608098
1687132844000,0.5961,0.5961,0.5961
1687132845000,0.5961,0.5961,0.5961
