Statistical profiling result from build/isolate-0x6915390-370590-v8.log, (496691 ticks, 63 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  Function: ^BasePlacer.roundQu file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/BasePlacer.js:23:24
      2    0.0%    0.0%  Function: ^<anonymous> node:internal/url:686:12
      2    0.0%    0.0%  Function: ^<anonymous> node:internal/event_target:509:20
      2    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/github.com+guillaume-fr+node-fetch@1bf62ab08dccf7f66f9df66e1819817fe991e60e/node_modules/node-fetch/src/index.js:49:21
      2    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/Simulate.js:140:54
      2    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:97:30
      2    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:356:37
      2    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:90:58
      1    0.0%    0.0%  RegExp: ^v
      1    0.0%    0.0%  RegExp: ^[a-z0-9.+-]+:
      1    0.0%    0.0%  RegExp: ^(RS|PS|ES|HS)(256|384|512)$|^(none)$
      1    0.0%    0.0%  RegExp: ^(?:[0-9a-f]{8}-[0-9a-f]{4}-[1-5][0-9a-f]{3}-[89ab][0-9a-f]{3}-[0-9a-f]{12}|00000000-0000-0000-0000-000000000000)$
      1    0.0%    0.0%  RegExp: ^((?:@[^/\\%]+\/)?[^./\\%][^/\\%]*)(\/.*)?$
      1    0.0%    0.0%  RegExp: [^\u0021-\u00ff]
      1    0.0%    0.0%  RegExp: :[0-9]*$
      1    0.0%    0.0%  LazyCompile: *step file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:6:22
      1    0.0%    0.0%  LazyCompile: *spliceOne node:internal/util:394:19
      1    0.0%    0.0%  LazyCompile: *sort node:internal/url:411:7
      1    0.0%    0.0%  LazyCompile: *slice node:buffer:1115:40
      1    0.0%    0.0%  LazyCompile: *realpathSync node:fs:2408:22
      1    0.0%    0.0%  LazyCompile: *onDestroy node:internal/streams/destroy:80:21
      1    0.0%    0.0%  LazyCompile: *matchKnownFields node:_http_incoming:234:26
      1    0.0%    0.0%  LazyCompile: *logStep file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:89:12
      1    0.0%    0.0%  LazyCompile: *listOnTimeout node:internal/timers:505:25
      1    0.0%    0.0%  LazyCompile: *isWritableNodeStream node:internal/streams/utils:22:30
      1    0.0%    0.0%  LazyCompile: *hasHooks node:internal/async_hooks:462:18
      1    0.0%    0.0%  LazyCompile: *getName node:https:206:43
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/writable:784:8
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/readable:1163:8
      1    0.0%    0.0%  LazyCompile: *flow node:internal/streams/readable:1032:14
      1    0.0%    0.0%  LazyCompile: *find /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:696:14
      1    0.0%    0.0%  LazyCompile: *eos node:internal/streams/end-of-stream:38:13
      1    0.0%    0.0%  LazyCompile: *emitCloseNT node:internal/streams/destroy:133:21
      1    0.0%    0.0%  LazyCompile: *destroy node:internal/streams/destroy:39:17
      1    0.0%    0.0%  LazyCompile: *_onceWrap node:events:514:19
      1    0.0%    0.0%  LazyCompile: *Utils.crc32update /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/adm-zip@0.5.10/node_modules/adm-zip/util/utils.js:177:30
      1    0.0%    0.0%  LazyCompile: *TimersList node:internal/timers:241:20
      1    0.0%    0.0%  LazyCompile: *Socket.resume node:net:630:35
      1    0.0%    0.0%  LazyCompile: *Readable.resume node:internal/streams/readable:987:37
      1    0.0%    0.0%  LazyCompile: *Readable.pipe node:internal/streams/readable:677:35
      1    0.0%    0.0%  LazyCompile: *Readable.pause node:internal/streams/readable:1021:36
      1    0.0%    0.0%  LazyCompile: *Module._nodeModulePaths node:internal/modules/cjs/loader:629:37
      1    0.0%    0.0%  LazyCompile: *C node:internal/deps/cjs-module-lexer/dist/lexer:1:1152
      1    0.0%    0.0%  LazyCompile: *<anonymous> node:internal/util:440:18
      1    0.0%    0.0%  LazyCompile: *<anonymous> node:buffer:348:36
      1    0.0%    0.0%  LazyCompile: *<anonymous> node:_http_outgoing:558:44
      1    0.0%    0.0%  LazyCompile: *<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/Simulate.js:82:39
      1    0.0%    0.0%  LazyCompile: *<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:261:71
      1    0.0%    0.0%  LazyCompile: *<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:66:26
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/acl.js:200:43
      1    0.0%    0.0%  Function: wasm-function[22]
      1    0.0%    0.0%  Function: wasm-function[15]
      1    0.0%    0.0%  Function: ^writevGeneric node:internal/stream_base_commons:126:23
      1    0.0%    0.0%  Function: ^value node:internal/console/constructor:257:20
      1    0.0%    0.0%  Function: ^validate /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/google-auth-library@8.7.0/node_modules/google-auth-library/build/src/options.js:22:18
      1    0.0%    0.0%  Function: ^tryFile node:internal/modules/cjs/loader:384:17
      1    0.0%    0.0%  Function: ^timeout file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/Simulate.js:176:17
      1    0.0%    0.0%  Function: ^stringify node:querystring:228:19
      1    0.0%    0.0%  Function: ^stringToFlags node:internal/fs/utils:555:23
      1    0.0%    0.0%  Function: ^step file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/Simulate.js:6:22
      1    0.0%    0.0%  Function: ^step file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:6:22
      1    0.0%    0.0%  Function: ^stat node:internal/modules/cjs/loader:151:14
      1    0.0%    0.0%  Function: ^socketOnData node:_http_client:480:22
      1    0.0%    0.0%  Function: ^shouldUseProxyForURI /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/teeny-request@8.0.2/node_modules/teeny-request/build/src/agents.js:31:30
      1    0.0%    0.0%  Function: ^setImmediate node:timers:278:22
      1    0.0%    0.0%  Function: ^setHeader node:_http_outgoing:574:57
      1    0.0%    0.0%  Function: ^retryRequest /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/retry-request@5.0.2/node_modules/retry-request/index.js:62:22
      1    0.0%    0.0%  Function: ^resume_ node:internal/streams/readable:1008:17
      1    0.0%    0.0%  Function: ^resetBuffer node:internal/streams/writable:202:21
      1    0.0%    0.0%  Function: ^request_ /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/nodejs-common/service-object.js:237:13
      1    0.0%    0.0%  Function: ^removeListener node:events:557:28
      1    0.0%    0.0%  Function: ^processPromiseRejections node:internal/process/promises:203:34
      1    0.0%    0.0%  Function: ^placeSellFromBuy file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/FuturesTrader.js:223:21
      1    0.0%    0.0%  Function: ^pipeOnDrainFunctionResult node:internal/streams/readable:840:44
      1    0.0%    0.0%  Function: ^pause node:internal/streams/readable:748:17
      1    0.0%    0.0%  Function: ^parserOnIncomingClient node:_http_client:558:32
      1    0.0%    0.0%  Function: ^parserOnHeadersComplete node:_http_common:77:33
      1    0.0%    0.0%  Function: ^onend node:internal/streams/readable:714:17
      1    0.0%    0.0%  Function: ^onend node:internal/streams/end-of-stream:93:17
      1    0.0%    0.0%  Function: ^ondata node:internal/streams/readable:775:18
      1    0.0%    0.0%  Function: ^onStreamRead node:internal/stream_base_commons:171:22
      1    0.0%    0.0%  Function: ^onParseComplete node:internal/url:532:25
      1    0.0%    0.0%  Function: ^onDestroy node:internal/streams/destroy:80:21
      1    0.0%    0.0%  Function: ^onConnectSecure node:_tls_wrap:1516:25
      1    0.0%    0.0%  Function: ^normalizeArgs node:net:217:23
      1    0.0%    0.0%  Function: ^nop node:_http_outgoing:86:13
      1    0.0%    0.0%  Function: ^noop node:internal/util/debuglog:47:14
      1    0.0%    0.0%  Function: ^nextTick node:internal/process/task_queues:104:18
      1    0.0%    0.0%  Function: ^next node:internal/streams/readable:1114:16
      1    0.0%    0.0%  Function: ^makeCallback node:fs:185:22
      1    0.0%    0.0%  Function: ^listenerCount node:events:722:23
      1    0.0%    0.0%  Function: ^listOnTimeout node:internal/timers:505:25
      1    0.0%    0.0%  Function: ^isWritableNodeStream node:internal/streams/utils:22:30
      1    0.0%    0.0%  Function: ^isRequest /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:1179:19
      1    0.0%    0.0%  Function: ^isReadable node:internal/streams/utils:113:20
      1    0.0%    0.0%  Function: ^isIterable node:internal/streams/utils:52:20
      1    0.0%    0.0%  Function: ^insert node:internal/timers:350:16
      1    0.0%    0.0%  Function: ^initHooksExist node:internal/async_hooks:470:24
      1    0.0%    0.0%  Function: ^initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  Function: ^getTotalBytes file:///home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/github.com+guillaume-fr+node-fetch@1bf62ab08dccf7f66f9df66e1819817fe991e60e/node_modules/node-fetch/src/body.js:355:30
      1    0.0%    0.0%  Function: ^getStdout node:internal/bootstrap/switches/is_main_thread:121:19
      1    0.0%    0.0%  Function: ^getOptions node:internal/fs/utils:314:20
      1    0.0%    0.0%  Function: ^getOptionValue node:internal/options:39:24
      1    0.0%    0.0%  Function: ^getNodeRequestOptions /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:1316:31
      1    0.0%    0.0%  Function: ^getEncodingOps node:buffer:678:24
      1    0.0%    0.0%  Function: ^getClient /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/google-auth-library@8.7.0/node_modules/google-auth-library/build/src/auth/googleauth.js:627:20
      1    0.0%    0.0%  Function: ^get url file:///home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/github.com+guillaume-fr+node-fetch@1bf62ab08dccf7f66f9df66e1819817fe991e60e/node_modules/node-fetch/src/request.js:152:9
      1    0.0%    0.0%  Function: ^get node:net:1706:6
      1    0.0%    0.0%  Function: ^get node:internal/bootstrap/pre_execution:314:8
      1    0.0%    0.0%  Function: ^get node:events:133:16
      1    0.0%    0.0%  Function: ^get isSemulation file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Logger.js:26:21
      1    0.0%    0.0%  Function: ^fromString node:buffer:431:20
      1    0.0%    0.0%  Function: ^from node:buffer:295:28
      1    0.0%    0.0%  Function: ^free node:internal/freelist:21:7
      1    0.0%    0.0%  Function: ^format node:url:610:39
      1    0.0%    0.0%  Function: ^finishMaybe node:internal/streams/writable:728:21
      1    0.0%    0.0%  Function: ^finish node:internal/streams/writable:742:16
      1    0.0%    0.0%  Function: ^findAndCacheProjectId /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/google-auth-library@8.7.0/node_modules/google-auth-library/build/src/auth/googleauth.js:111:32
      1    0.0%    0.0%  Function: ^fileURLToPath node:internal/url:1465:23
      1    0.0%    0.0%  Function: ^file /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/bucket.js:1855:9
      1    0.0%    0.0%  Function: ^f /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/once@1.4.0/node_modules/once/once.js:22:20
      1    0.0%    0.0%  Function: ^eos /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/end-of-stream@1.4.4/node_modules/end-of-stream/index.js:13:19
      1    0.0%    0.0%  Function: ^end node:_http_outgoing:833:45
      1    0.0%    0.0%  Function: ^emitReadable_ node:internal/streams/readable:597:23
      1    0.0%    0.0%  Function: ^emit node:events:340:44
      1    0.0%    0.0%  Function: ^createSocket node:_http_agent:314:53
      1    0.0%    0.0%  Function: ^createSecureContext node:_tls_common:98:29
      1    0.0%    0.0%  Function: ^configSecureContext node:internal/tls/secure-context:120:29
      1    0.0%    0.0%  Function: ^cleanup node:internal/streams/readable:722:19
      1    0.0%    0.0%  Function: ^calculateSmas file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:276:18
      1    0.0%    0.0%  Function: ^calculatePrice file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/FuturesTrader.js:68:19
      1    0.0%    0.0%  Function: ^buildCharts file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:200:16
      1    0.0%    0.0%  Function: ^averagePriceQuarter file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:472:24
      1    0.0%    0.0%  Function: ^alignPool node:buffer:158:19
      1    0.0%    0.0%  Function: ^adopt file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/FuturesTrader.js:2:19
      1    0.0%    0.0%  Function: ^adopt file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/BasePlacer.js:2:19
      1    0.0%    0.0%  Function: ^addRequest node:_http_agent:242:49
      1    0.0%    0.0%  Function: ^addListener node:events:486:58
      1    0.0%    0.0%  Function: ^_send node:_http_outgoing:319:49
      1    0.0%    0.0%  Function: ^_implicitHeader node:_http_client:342:67
      1    0.0%    0.0%  Function: ^_flushOutput node:_http_outgoing:950:63
      1    0.0%    0.0%  Function: ^_copyActual node:buffer:242:21
      1    0.0%    0.0%  Function: ^_construct node:internal/fs/streams:42:20
      1    0.0%    0.0%  Function: ^_assignAccessMethods /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/acl.js:195:25
      1    0.0%    0.0%  Function: ^__classPrivateFieldGet /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/hash-stream-validator.js:21:80
      1    0.0%    0.0%  Function: ^__awaiter file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/FuturesTrader.js:1:54
      1    0.0%    0.0%  Function: ^__awaiter file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/BasePlacer.js:1:54
      1    0.0%    0.0%  Function: ^WritableState node:internal/streams/writable:77:23
      1    0.0%    0.0%  Function: ^WritableState /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/readable-stream@3.6.0/node_modules/readable-stream/lib/_stream_writable.js:103:23
      1    0.0%    0.0%  Function: ^Writable node:internal/streams/writable:219:18
      1    0.0%    0.0%  Function: ^Writable /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/readable-stream@3.6.0/node_modules/readable-stream/lib/_stream_writable.js:229:18
      1    0.0%    0.0%  Function: ^URLSearchParams node:internal/url:182:14
      1    0.0%    0.0%  Function: ^TextDecoder node:internal/encoding:379:16
      1    0.0%    0.0%  Function: ^TLSSocket._start node:_tls_wrap:947:38
      1    0.0%    0.0%  Function: ^Socket.ref node:net:1091:32
      1    0.0%    0.0%  Function: ^Socket._write node:net:806:35
      1    0.0%    0.0%  Function: ^Sign node:internal/crypto/sig:54:14
      1    0.0%    0.0%  Function: ^SecureContext node:_tls_common:74:23
      1    0.0%    0.0%  Function: ^Response file:///home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/github.com+guillaume-fr+node-fetch@1bf62ab08dccf7f66f9df66e1819817fe991e60e/node_modules/node-fetch/src/response.js:23:13
      1    0.0%    0.0%  Function: ^Request file:///home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/github.com+guillaume-fr+node-fetch@1bf62ab08dccf7f66f9df66e1819817fe991e60e/node_modules/node-fetch/src/request.js:48:13
      1    0.0%    0.0%  Function: ^Readable.pipe node:internal/streams/readable:677:35
      1    0.0%    0.0%  Function: ^Readable.pause node:internal/streams/readable:1021:36
      1    0.0%    0.0%  Function: ^Readable node:internal/streams/readable:186:18
      1    0.0%    0.0%  Function: ^GoogleToken /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/gtoken@6.1.2/node_modules/gtoken/build/src/index.js:36:16
      1    0.0%    0.0%  Function: ^Event node:internal/event_target:90:14
      1    0.0%    0.0%  Function: ^DataManager.openOrder file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:58:26
      1    0.0%    0.0%  Function: ^ClientRequest node:_http_client:106:23
      1    0.0%    0.0%  Function: ^CandleStick file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:532:16
      1    0.0%    0.0%  Function: ^BasePlacer file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/BasePlacer.js:15:16
      1    0.0%    0.0%  Function: ^AclRoleAccessorMethods /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/acl.js:34:16
      1    0.0%    0.0%  Function: ^<anonymous> node:zlib:226:3
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/validators:84:3
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/validators:73:3
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/streams/transform:184:51
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:680:42
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/streams:66:62
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/promises:215:9
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/FuturesTrader.js:123:58
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Workers/BasePlacer.js:83:21
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:99:19
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:58:35
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/Simulator/DataManager.js:494:50
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:66:26
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:40:26
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:38:26
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:27:26
      1    0.0%    0.0%  Function: ^<anonymous> file:///home/elihai/LaravelProjects/tradingBot/bot_core/build/DALSimulation.js:18:86
      1    0.0%    0.0%  Function: ^<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:404:28
      1    0.0%    0.0%  Function: ^<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:1495:31
      1    0.0%    0.0%  Function: ^<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/node-fetch@2.6.7/node_modules/node-fetch/lib/index.js:1437:36
      1    0.0%    0.0%  Function: ^<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/google-auth-library@8.7.0/node_modules/google-auth-library/build/src/auth/googleauth.js:441:29
      1    0.0%    0.0%  Function: ^<anonymous> /home/elihai/LaravelProjects/tradingBot/bot_core/node_modules/.pnpm/@google-cloud+storage@6.9.3/node_modules/@google-cloud/storage/build/src/acl.js:202:35

 [C++]:
   ticks  total  nonlib   name
  20407    4.1%   25.6%  __libc_write
   8331    1.7%   10.4%  __libc_malloc
   5805    1.2%    7.3%  epoll_pwait
   3727    0.8%    4.7%  __pthread_cond_wait
   1997    0.4%    2.5%  cfree
   1025    0.2%    1.3%  operator new(unsigned long)
    794    0.2%    1.0%  __GI___pthread_mutex_unlock
    722    0.1%    0.9%  __GI___pthread_mutex_lock
    698    0.1%    0.9%  __write
    574    0.1%    0.7%  __pthread_cond_signal
    556    0.1%    0.7%  operator delete(void*)
    375    0.1%    0.5%  _IO_default_xsputn
    246    0.0%    0.3%  __lll_lock_wait
    220    0.0%    0.3%  __mprotect
    220    0.0%    0.3%  __mmap
    172    0.0%    0.2%  __munmap
    153    0.0%    0.2%  __vsnprintf
    138    0.0%    0.2%  operator delete[](void*)
    127    0.0%    0.2%  std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)
    126    0.0%    0.2%  __pthread_cond_broadcast
    106    0.0%    0.1%  __pthread_enable_asynccancel
    105    0.0%    0.1%  _IO_setb
    100    0.0%    0.1%  operator new[](unsigned long)
     66    0.0%    0.1%  std::_Rb_tree_increment(std::_Rb_tree_node_base*)
     65    0.0%    0.1%  __libc_read
     62    0.0%    0.1%  fwrite
     52    0.0%    0.1%  std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const
     48    0.0%    0.1%  _IO_padn
     47    0.0%    0.1%  __GI___pthread_rwlock_unlock
     40    0.0%    0.1%  __pthread_disable_asynccancel
     39    0.0%    0.0%  getrusage
     36    0.0%    0.0%  __GI___pthread_rwlock_wrlock
     26    0.0%    0.0%  __GI___pthread_getspecific
     25    0.0%    0.0%  __madvise
     21    0.0%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
     16    0.0%    0.0%  _IO_file_xsputn
     13    0.0%    0.0%  shutdown
     11    0.0%    0.0%  writev
     11    0.0%    0.0%  std::ostream::sentry::sentry(std::ostream&)
     11    0.0%    0.0%  __clock_gettime
      9    0.0%    0.0%  std::ostream& std::ostream::_M_insert<unsigned long>(unsigned long)
      8    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<unsigned long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const
      8    0.0%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)
      8    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const
      7    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      7    0.0%    0.0%  brk
      7    0.0%    0.0%  __GI___pthread_rwlock_rdlock
      6    0.0%    0.0%  epoll_ctl
      6    0.0%    0.0%  __errno_location
      5    0.0%    0.0%  std::locale::id::_M_id() const
      5    0.0%    0.0%  fputc
      5    0.0%    0.0%  __pthread_mutex_unlock_usercnt
      5    0.0%    0.0%  __GI___pthread_once
      4    0.0%    0.0%  syscall
      4    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      4    0.0%    0.0%  posix_memalign
      3    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const
      3    0.0%    0.0%  fflush
      3    0.0%    0.0%  __pthread_condattr_init
      3    0.0%    0.0%  __GI___pthread_mutex_init
      3    0.0%    0.0%  _IO_do_write
      2    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const
      2    0.0%    0.0%  sigemptyset
      2    0.0%    0.0%  sigaddset
      2    0.0%    0.0%  __pthread_rwlock_tryrdlock
      2    0.0%    0.0%  __printf_fp
      2    0.0%    0.0%  __getpid
      2    0.0%    0.0%  _IO_file_write
      2    0.0%    0.0%  _IO_file_sync
      1    0.0%    0.0%  std::ostream::put(char)
      1    0.0%    0.0%  do_futex_wait.constprop.0
      1    0.0%    0.0%  __pthread_cond_destroy
      1    0.0%    0.0%  __pthread_attr_setstacksize
      1    0.0%    0.0%  __libc_realloc

 [Summary]:
   ticks  total  nonlib   name
  32282    6.5%   40.5%  JavaScript
  47447    9.6%   59.5%  C++
  164821   33.2%  206.6%  GC
  416899   83.9%          Shared libraries
     63    0.0%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
  20358   59.0%    4.1%  __libc_write
   7779   22.5%    1.6%  __libc_malloc
   1902    5.5%    0.4%  cfree
    970    2.8%    0.2%  operator new(unsigned long)
    525    1.5%    0.1%  operator delete(void*)
    496    1.4%    0.1%  __GI___pthread_mutex_lock
    370    1.1%    0.1%  _IO_default_xsputn
    289    0.8%    0.1%  __GI___pthread_mutex_unlock
    230    0.7%    0.0%  __write
    152    0.4%    0.0%  __vsnprintf
    138    0.4%    0.0%  operator delete[](void*)
    126    0.4%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)
    124    0.4%    0.0%  __pthread_cond_broadcast
    123    0.4%    0.0%  __mmap
    105    0.3%    0.0%  __pthread_enable_asynccancel
    103    0.3%    0.0%  _IO_setb
    100    0.3%    0.0%  operator new[](unsigned long)
     92    0.3%    0.0%  __munmap
     72    0.2%    0.0%  __mprotect
     66    0.2%    0.0%  std::_Rb_tree_increment(std::_Rb_tree_node_base*)
     51    0.1%    0.0%  std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const
     48    0.1%    0.0%  _IO_padn
     43    0.1%    0.0%  __lll_lock_wait
     42    0.1%    0.0%  fwrite
     39    0.1%    0.0%  __pthread_disable_asynccancel
     28    0.1%    0.0%  __GI___pthread_rwlock_wrlock
     25    0.1%    0.0%  __pthread_cond_signal
     25    0.1%    0.0%  __GI___pthread_rwlock_unlock
     24    0.1%    0.0%  __GI___pthread_getspecific
     21    0.1%    0.0%  __madvise
     12    0.0%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
     11    0.0%    0.0%  _IO_file_xsputn
      6    0.0%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)
      4    0.0%    0.0%  syscall
      4    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      4    0.0%    0.0%  posix_memalign
      3    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
