1669939200000,1283.4,1273.82,1282.6
1669942800000,1284.75,1266.14,1272.67
1669946400000,1274.63,1265.24,1271.87
1669950000000,1274.95,1270.83,1271.69
1669953600000,1274.24,1268,1272.47
1669957200000,1275.29,1271,1273.13
1669960800000,1276.98,1270.84,1271.44
1669964400000,1278.26,1270.93,1275.68
1669968000000,1280,1273.56,1277.2
1669971600000,1281.27,1276.24,1277.83
1669975200000,1280.86,1277.57,1280.86
1669978800000,1294.53,1278.71,1288.83
1669982400000,1294.48,1286.54,1290.84
1669986000000,1297.18,1268,1276.86
1669989600000,1284.97,1272,1279.73
1669993200000,1286.66,1277.85,1278.96
1669996800000,1279.43,1274.29,1278.48
1670000400000,1283.13,1277.89,1279.71
1670004000000,1284.43,1278.95,1282.07
1670007600000,1288.32,1279.83,1287.32
1670011200000,1293.85,1286.38,1291.2
1670014800000,1296.97,1289.79,1290.91
1670018400000,1294.39,1290.13,1290.58
1670022000000,1296.22,1289.8,1295.59
