1696464001000,0.562,0.562,0.562
1696464002000,0.562,0.562,0.562
1696464003000,0.562,0.562,0.562
1696464004000,0.562,0.562,0.562
1696464005000,0.562,0.562,0.562
1696464006000,0.56195721,0.56195721,0.56195721
1696464007000,0.56194148,0.56194148,0.56194148
1696464008000,0.56189578,0.56189578,0.56189578
1696464009000,0.5617,0.5617,0.5617
1696464010000,0.5619,0.5619,0.5619
1696464011000,0.56174957,0.56174957,0.56174957
1696464012000,0.56176965,0.56176965,0.56176965
1696464013000,0.56176965,0.56176965,0.56176965
1696464014000,0.5618,0.5618,0.5618
1696464015000,0.56176962,0.56176962,0.56176962
1696464016000,0.56171202,0.56171202,0.56171202
1696464017000,0.56171205,0.56171205,0.56171205
1696464018000,0.56171205,0.56171205,0.56171205
1696464019000,0.5615,0.5615,0.5615
1696464020000,0.5615,0.5615,0.5615
1696464021000,0.5616,0.5616,0.5616
1696464022000,0.5615,0.5615,0.5615
1696464023000,0.56144869,0.56144869,0.56144869
1696464024000,0.56145825,0.56145825,0.56145825
1696464025000,0.56144006,0.56144006,0.56144006
1696464026000,0.5614499,0.5614499,0.5614499
1696464027000,0.56144261,0.56144261,0.56144261
1696464028000,0.56144546,0.56144546,0.56144546
1696464029000,0.56145293,0.56145293,0.56145293
1696464030000,0.5615,0.5615,0.5615
1696464031000,0.56145818,0.56145818,0.56145818
1696464032000,0.56146,0.56146,0.56146
1696464033000,0.56146,0.56146,0.56146
1696464034000,0.5617,0.5617,0.5617
1696464035000,0.5617,0.5617,0.5617
1696464036000,0.5616,0.5616,0.5616
1696464037000,0.5616,0.5616,0.5616
1696464038000,0.5616,0.5616,0.5616
1696464039000,0.5616,0.5616,0.5616
1696464040000,0.5616,0.5616,0.5616
1696464041000,0.56153026,0.56153026,0.56153026
1696464042000,0.5616,0.5616,0.5616
1696464043000,0.5616,0.5616,0.5616
1696464044000,0.56152276,0.56152276,0.56152276
1696464045000,0.56152276,0.56152276,0.56152276
1696464046000,0.56150993,0.56150993,0.56150993
1696464047000,0.56124403,0.56124403,0.56124403
1696464048000,0.5613,0.5613,0.5613
1696464049000,0.56124403,0.56124403,0.56124403
